,ResponseId,statement_1_applies,statement_2_applies,statement_3_applies,statement_4_applies,statement_5_applies,statement_6_applies,statement_7_applies,statement_8_applies,statement_9_applies,statement_10_applies
234,R_1qmLeXsCMBWaFpv,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
235,R_1qmLeXsCMBWaFpv,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
236,R_69QjlQjCaI2UlIB,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
237,R_69QjlQjCaI2UlIB,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
238,R_1eEIA9KnSJwrlMD,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
239,R_1eEIA9KnSJwrlMD,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
240,R_6hawgQkcrHj1wKA,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
241,R_6hawgQkcrHj1wKA,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
242,R_52zQ7XMcZN0Lxu1,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
243,R_52zQ7XMcZN0Lxu1,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
244,R_3WzX9tvw8KrFir7,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
245,R_3WzX9tvw8KrFir7,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
246,R_6IlfgGAw4tOa5y1,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
247,R_6IlfgGAw4tOa5y1,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
248,R_1AtM5FjmSvunOAV,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0
249,R_1AtM5FjmSvunOAV,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
250,R_5SFa6cII0ObK5CV,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
251,R_5SFa6cII0ObK5CV,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
252,R_17vV6BQ6xqYpDml,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
253,R_17vV6BQ6xqYpDml,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
254,R_6pekxvhe1E7ghJD,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,R_6pekxvhe1E7ghJD,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
256,R_5aFyUPRQt9g0lUY,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
257,R_5aFyUPRQt9g0lUY,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
258,R_77ZDANWzcad3v8t,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
259,R_77ZDANWzcad3v8t,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
260,R_3lQUYtsA3kF7ov7,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
261,R_3lQUYtsA3kF7ov7,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
262,R_3zuOcG5ZYWJgSOe,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
263,R_3zuOcG5ZYWJgSOe,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
264,R_7qdGStF4OMjmI2A,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
265,R_7qdGStF4OMjmI2A,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
266,R_5qed2cS7fYg6xD4,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
267,R_5qed2cS7fYg6xD4,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
268,R_3fvsHXnyJOt1akR,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
269,R_3fvsHXnyJOt1akR,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
270,R_674fIPsHrqagBke,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
271,R_674fIPsHrqagBke,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
272,R_3SBlhx6nP6wmk2v,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0
273,R_3SBlhx6nP6wmk2v,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
274,R_6NDgQSCLyZcirPr,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
275,R_6NDgQSCLyZcirPr,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0
276,R_6KJddkhLUJvl4Uc,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
277,R_6KJddkhLUJvl4Uc,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
278,R_3jx3pQguzXbJ62k,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
279,R_3jx3pQguzXbJ62k,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
280,R_1hbjH5bqWtqRP3Y,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
281,R_1hbjH5bqWtqRP3Y,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
282,R_5LLOf2LJ5I2ZaLc,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
283,R_5LLOf2LJ5I2ZaLc,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
284,R_3CluR7EFF1n6QYN,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
285,R_3CluR7EFF1n6QYN,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0
286,R_5ik6ahxk7eIVJEd,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
287,R_5ik6ahxk7eIVJEd,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
288,R_5PjbjUPJgIyna9D,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
289,R_5PjbjUPJgIyna9D,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
290,R_3wVZqBJAvOWWaRP,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
291,R_3wVZqBJAvOWWaRP,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
292,R_3By6oYsYmMG9z8S,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
293,R_3By6oYsYmMG9z8S,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0
294,R_6lyr9oUkiMLBq2b,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
295,R_6lyr9oUkiMLBq2b,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
296,R_6sgEtIJYmsHhCA9,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
297,R_6sgEtIJYmsHhCA9,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
298,R_6uhyyD5qfK2pLCV,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
299,R_6uhyyD5qfK2pLCV,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
300,R_5FKTrJBKjaPIfpx,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
301,R_5FKTrJBKjaPIfpx,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
302,R_7BXI5BR40Qhta6Z,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
303,R_7BXI5BR40Qhta6Z,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
304,R_7CxF5w2QlHEpm9y,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
305,R_7CxF5w2QlHEpm9y,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
306,R_5aNJ1ITyIEiJEWt,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
307,R_5aNJ1ITyIEiJEWt,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0
308,R_7B547LYkfjFpba4,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
309,R_7B547LYkfjFpba4,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
310,R_6j34KSHiFXdy9x2,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
311,R_6j34KSHiFXdy9x2,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
312,R_51y359BJF2mN9Bf,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
313,R_51y359BJF2mN9Bf,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
314,R_7P2kW7V4cKB9sqz,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0
315,R_7P2kW7V4cKB9sqz,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0
316,R_7onWdbUjGJ28QNV,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
317,R_7onWdbUjGJ28QNV,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
318,R_5ttKZtRIoY8Ti56,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
319,R_5ttKZtRIoY8Ti56,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
320,R_6OkwQOdi4uaQnJo,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
321,R_6OkwQOdi4uaQnJo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
322,R_54tT0G9ic1bGqaI,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
323,R_54tT0G9ic1bGqaI,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
324,R_7TpKcJGvd8WvMZo,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
325,R_7TpKcJGvd8WvMZo,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
326,R_6pPP2FdzoEL1VjU,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
327,R_6pPP2FdzoEL1VjU,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
328,R_7r7cVI1ejOQt721,0.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
329,R_7r7cVI1ejOQt721,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
330,R_3HRA2FSWZlAue5b,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0
331,R_3HRA2FSWZlAue5b,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
332,R_1i8mCAmpcKFiLAc,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
333,R_1i8mCAmpcKFiLAc,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
334,R_38VfUiixmXVlnRX,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
335,R_38VfUiixmXVlnRX,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
336,R_35a0EGreh9B1Kql,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
337,R_35a0EGreh9B1Kql,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0
338,R_6Zo6ocZp77QAew9,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
339,R_6Zo6ocZp77QAew9,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
340,R_1o4GmPlNi4RvHEc,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
341,R_1o4GmPlNi4RvHEc,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
342,R_3zMscCCgcYQsE49,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
343,R_3zMscCCgcYQsE49,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
344,R_6IXIqQiZabErzJq,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
345,R_6IXIqQiZabErzJq,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
346,R_72wW8gWJ7N56DBz,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
347,R_72wW8gWJ7N56DBz,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
348,R_1ZQk4L9nj173TG1,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
349,R_1ZQk4L9nj173TG1,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0
350,R_1DlCyAC4X0Tw7tL,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
351,R_1DlCyAC4X0Tw7tL,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
352,R_3QiIM2mp26wUrmV,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
353,R_3QiIM2mp26wUrmV,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
354,R_3wiEjguyyfpccOA,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
355,R_3wiEjguyyfpccOA,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0
356,R_5f0CSC23tkhLmsT,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
357,R_5f0CSC23tkhLmsT,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
358,R_71umtFLvuIdTMjI,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
359,R_71umtFLvuIdTMjI,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
360,R_1QzBroWKxl1Ptw4,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
361,R_1QzBroWKxl1Ptw4,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
362,R_5FLi67kkbZeUu3f,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
363,R_5FLi67kkbZeUu3f,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
364,R_1dZlWqsySDlRtMC,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
365,R_1dZlWqsySDlRtMC,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
366,R_6qzLoJTz7mLEnwR,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
367,R_6qzLoJTz7mLEnwR,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
368,R_1K9bzLbNrEpg88x,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0
369,R_1K9bzLbNrEpg88x,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
370,R_1OdWIWtFQJIz4Ax,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
371,R_1OdWIWtFQJIz4Ax,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
372,R_7uqHdKfqdM2VWVP,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0
373,R_7uqHdKfqdM2VWVP,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
374,R_3AHfKVuq5VM7K4z,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
375,R_3AHfKVuq5VM7K4z,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
376,R_1WU4i8snrWEqsTg,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
377,R_1WU4i8snrWEqsTg,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
378,R_12mpJfzNr3aKjO9,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
379,R_12mpJfzNr3aKjO9,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
380,R_6fGS105pPa4ZwK1,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
381,R_6fGS105pPa4ZwK1,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
382,R_5tyCs9WW0ocAbjr,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
383,R_5tyCs9WW0ocAbjr,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0
384,R_77qMxQDLnhYyg5X,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
385,R_77qMxQDLnhYyg5X,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
386,R_325X32heboEdG16,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
387,R_325X32heboEdG16,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
388,R_6ob91ZOcChb5jhU,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
389,R_6ob91ZOcChb5jhU,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
390,R_5listpTXm2z6709,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
391,R_5listpTXm2z6709,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
392,R_3nkZpkJL3XvGKIK,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
393,R_3nkZpkJL3XvGKIK,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
394,R_61z6zHkCABPfzA5,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
395,R_61z6zHkCABPfzA5,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
396,R_5gLxwZOWppzmhoo,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
397,R_5gLxwZOWppzmhoo,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
398,R_7ozRzBVSlenhx4h,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
399,R_7ozRzBVSlenhx4h,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
400,R_5LzLYiboDsQjILA,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
401,R_5LzLYiboDsQjILA,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
402,R_34hKmNrin6VOF33,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
403,R_34hKmNrin6VOF33,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
404,R_7etu1y51Vr3lQHu,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
405,R_7etu1y51Vr3lQHu,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
406,R_6v6lDFE4Jl8vTah,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
407,R_6v6lDFE4Jl8vTah,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
408,R_3nVntQ96XKkow8T,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
409,R_3nVntQ96XKkow8T,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
410,R_1R9pXBP5xlQoGSK,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
411,R_1R9pXBP5xlQoGSK,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
412,R_6yqwvCf6ggByh45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
413,R_6yqwvCf6ggByh45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
414,R_6ug6Dm95O1L39M5,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
415,R_6ug6Dm95O1L39M5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
416,R_6LXsYi14hD5eLBs,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
417,R_6LXsYi14hD5eLBs,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
418,R_75eNBn4AzZtHtLj,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
419,R_75eNBn4AzZtHtLj,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
420,R_1zILsRncUVBZXfU,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
421,R_1zILsRncUVBZXfU,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
422,R_5HpI0TioK8aTO67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
423,R_5HpI0TioK8aTO67,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
424,R_5uZOb5mBYTHENR9,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
425,R_5uZOb5mBYTHENR9,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
426,R_55qjYhhTDRCxDRn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
427,R_55qjYhhTDRCxDRn,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
428,R_5TeK1qn0ZzstDWx,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
429,R_5TeK1qn0ZzstDWx,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
430,R_3BbAaaObluGlXQ5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
431,R_3BbAaaObluGlXQ5,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
432,R_1fOdngHDp8RlYWt,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
433,R_1fOdngHDp8RlYWt,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
434,R_1Gj1Ypgk1LEw1NH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
435,R_1Gj1Ypgk1LEw1NH,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
436,R_1FBhWJfB564G7Pr,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
437,R_1FBhWJfB564G7Pr,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
438,R_6suXKpVSjdssKJ5,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
439,R_6suXKpVSjdssKJ5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
440,R_51h2WTIWZPNFAme,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
441,R_51h2WTIWZPNFAme,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
442,R_5JXm0DxgBnclO9j,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0
443,R_5JXm0DxgBnclO9j,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
444,R_1POaLbpBL6Sflym,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
445,R_1POaLbpBL6Sflym,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0
446,R_1kNeZgF8Q8k2AVt,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
447,R_1kNeZgF8Q8k2AVt,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
448,R_7kNbO7404Foh47p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
449,R_7kNbO7404Foh47p,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
450,R_3XwFTZxsQ6rIKSB,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
451,R_3XwFTZxsQ6rIKSB,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
452,R_5aqtREMmqFFmcNY,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
453,R_5aqtREMmqFFmcNY,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0
454,R_3RlqGSKFmroAOdo,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
455,R_3RlqGSKFmroAOdo,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
456,R_1JDZ08yeVqCPyfk,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
457,R_1JDZ08yeVqCPyfk,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
458,R_1TyfUlIro0IxfkR,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
459,R_1TyfUlIro0IxfkR,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
460,R_3RPoJvV7db58AYi,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0
461,R_3RPoJvV7db58AYi,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
462,R_1g0ffScNoZl8p3x,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
463,R_1g0ffScNoZl8p3x,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
464,R_6puMhPEfP9WfP5T,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
465,R_6puMhPEfP9WfP5T,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0
466,R_6Dv7BYUfvl6ltUB,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
467,R_6Dv7BYUfvl6ltUB,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
468,R_1IGVy0l7vpUoQQx,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
